attrib1,attrib2,attrib3,attrib4,attrib5,attrib6,attrib7,attrib8,actual_class,subset,predicted_class,trust_score,dist_to_non_pred,dist_to_pred,our_score,model_confidence,mean_distance,rowID
-0.06255039343087213,-0.40467626727852163,0.9224983712118942,-1.0199930823318348,-1.1139682472376649,-1.0124834690059046,0.6838043511045713,0.7759214811594461,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,20
-1.0334571335075042,0.34746324777182364,0.8752837950852574,-1.3653169466509272,-0.7564242142552077,-1.5262007708905496,-1.4691243116795758,-0.2332408963224824,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,21
0.7074504009183108,1.1602294891110538,1.401252395662473,-0.1436237194831415,-0.7772128878999991,0.6862391532499522,-0.23411865732891599,-0.1523834547608896,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,22
-0.8187178859599146,0.7385903913369686,0.7330678291976219,-0.8246861288615969,-0.6614377230927071,-0.12896179882416905,-1.0063570032017533,1.285309636649666,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,23
-2.143293685741853,0.9847913763126379,0.11988202482582089,-2.0732753735702265,0.8179947768241305,-0.7370789969242658,-0.057294048268657846,-0.27599194570693525,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,24
-1.0277517017667785,0.48446635222906764,1.1188347990859415,-0.27309229755599074,-0.21848342002180107,-0.7924219143924102,1.3746958164510723,-0.7274315775925073,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,25
0.007788626116800302,1.6894259969980028,0.3874237376794256,-0.22549488435868884,-1.070716671415656,1.2115005327222619,0.851061063350535,-0.08719719505821286,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,26
-1.3966233343474295,0.22991221417667707,1.4047719360472244,-0.8907128742922596,-0.8493197038536257,-1.5428354978529795,-1.1127284015072298,-1.769930014621773,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,27
0.535119422576887,0.8170962668090107,0.1433959305328994,0.27761836289162095,-1.3998292400879866,0.5388910058830966,0.5011066216284205,-0.48755286192493275,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,28
-0.8152143913592372,1.2067782869395751,0.21437351787245468,0.10150136900165227,0.05053083620224474,0.359717247359384,-1.5630326314425966,-0.7075125588912652,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,29
-0.821669341933433,1.1529292074004929,0.7256540031303363,-0.9050907327477169,-0.4281417598424432,0.541399014522751,-0.2658780701255151,-0.30445602684230993,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,30
0.5534532151078385,1.3699102371438987,0.9549068046139548,1.7774987755991114,-1.6336973019891499,2.144814293119096,-0.140164839825172,-2.533925153708922,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,31
-1.3197976654832348,1.4098037614898442,0.567624324364876,-0.7377176050608849,-1.1231665864378269,-0.39131944925974416,-0.6564295281950263,-0.020762999388748093,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,32
-1.0756821193400163,0.916052789222096,0.6141066647681989,-1.2778345829458175,0.4780629379245351,-0.06557963163823545,-0.7420594305606995,-0.22235848616074738,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,33
-1.6206647578603048,1.2151650219174408,0.9140457536876548,-1.6173230315743043,-0.4988460538645813,-1.4343426961463621,0.039886200596216136,0.9365148074525051,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,34
-1.6914851420820527,-0.8431586488776709,2.0649665929191485,-1.0571398998196189,-0.6888821932192318,-1.5582586487018242,-0.7066042120366944,0.44610262964558284,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,35
-0.6636863069500318,0.2156137361773654,1.9117708953784462,-0.5843027520678555,-1.1635984307164962,-0.5163716180143629,-0.1724364289354633,-1.907545590205461,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,36
-0.9802239552452043,0.7913162168875675,1.2737927222728074,-0.8600096903473539,-1.8038315825009081,-1.2146529650952964,0.9078188219227827,-1.0563648940688222,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,37
-0.44029716548395653,0.8218085386605246,1.532415858795257,-1.1046083386000976,-1.3772296012626997,-0.39264439636306164,0.716021080116297,-0.21109374974518022,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,38
-2.9325529190541952,1.7881009380149462,0.005314395194431807,-2.404723451250666,0.32756007695711464,-0.8948784822127797,0.2152274049778224,0.9251136579260681,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,39
-0.8968543509472835,1.2931836840095676,0.36245106555248946,-0.6892626757694947,-0.37248902954839364,-0.446298286173083,-0.2923630325420715,-0.3934886913197211,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,40
-0.6062623288020937,-0.6351497925639005,1.8046791247999419,-0.8917105686064808,-1.212532818781472,-0.19677465568800895,-1.2714306339131833,1.4105843604546047,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,41
-0.25776273872263783,0.08632615237033783,1.3083513943996212,-1.2540374518105224,-2.253439133496097,-1.4925982220047573,1.1238272887016196,1.6876142392971631,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,42
-0.00019647301135512877,1.197974545262747,0.02870383054387745,0.49924870476932937,-0.9057011430851386,0.4320517592184452,-3.2493825014781756,-0.5536972506730601,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,43
-1.4604477107960634,1.8871297592004928,0.0037161129533083226,-0.7219767236896021,-0.894230055325082,-0.27689824145879516,0.45881738493790847,-2.052120998274631,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,44
-0.2672582903704225,0.7554885978124788,0.6129550680030904,0.6614564786838701,-1.3524722852401634,0.15507028660711764,-0.6072985891104804,-0.5258000937530312,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,45
-0.2133508548736378,0.7917279276814035,1.167101619086061,-0.5053636515356253,-1.1705690471426498,-0.2862024903886823,-0.8336488589411485,0.9386109718568818,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,46
-1.1487911038178256,-0.14342302465244972,1.4927568497923294,-1.6268625041062648,0.04533018789844746,-0.8684308036217163,-1.08651385350391,-1.479906966818654,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,47
-1.2170375112233942,-0.7531114203252562,0.23101995345222054,-1.8722602021556547,0.5342972342865816,-1.502482458067874,0.5083236136650496,-1.3131188787593289,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,48
0.32849526088387054,0.45163958565630447,0.4445277596258179,-1.2792842047365478,-0.22495891456608427,0.5047300347932889,-1.014632544115814,0.7544720562513638,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,49
-1.8126929414194985,0.4759928871157801,-0.022525773467715754,-0.7934905058371549,-0.5131571996656592,-1.4007284632725634,2.0630251813201195,-1.4792176677339197,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,50
0.16640171745230625,0.9989897445687932,0.011969890195810922,-0.43438659520450384,-0.3858002133968763,1.226879803444692,-0.494108957847589,2.163923018668404,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,51
-1.0583973790602126,1.07040809288994,1.763844303463756,-0.13519448155777478,-1.4111367996923887,-0.9328975614826631,0.26304037234937844,1.019234860310274,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,52
0.8463054044415764,0.3369910065518698,1.262932330022131,-0.03726319599348845,-2.445704056833289,-1.1674359750634387,0.7812234784508579,-0.51390860495998,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,53
-2.266920808988336,1.079679191737885,0.3092625312337684,-2.290733051449303,0.3820843534707746,-1.1506185657197372,2.300967756336378,1.500606804545365,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,54
-1.0175836960505789,0.5689367842364226,0.3611607089858304,-1.6973093097880045,0.7650174768239775,-0.4329997241970121,0.9196207855389857,0.8677505190633161,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,55
-0.9105323395312825,0.20147849660769243,-0.036342288496039196,-0.6915509281538764,0.22006960672687437,-0.11546354835948927,-0.7798865843510263,-1.3092272903608588,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,56
0.4395665075019709,0.5246218235875268,0.8373264439868666,-0.1261757325459857,-2.3006822392873705,-1.2902996961832913,-2.254921547878757,0.031188146884724592,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,57
0.28489330403208984,0.39328777241014984,1.1896491419080355,0.9626919165508926,-1.1976789998042647,0.9857446055902584,0.3837093410751295,0.8170359859193224,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,58
-0.6935533747216088,-0.4564230523685838,-0.017893056278182624,-1.1160211411211554,0.6387230707486355,-0.8101867210143423,0.7453541769955105,0.15118815766913862,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,59
-0.8655795797246021,1.9530367176289491,-0.13856789669518224,-0.5672656741738568,-1.0769467372269943,-0.07227312492205863,-0.3569776908122805,-0.4142426391340056,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,60
-0.7809244900150806,0.19083875042200676,0.9864333575740085,-1.7237263923737631,-0.9473921391175638,-2.047432409360314,-1.2164456170986047,0.6677898128332309,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,61
-2.1954476087438715,0.8976937845209304,1.6372951893442267,-1.242719915115141,0.014724568292422186,-0.5655367790787275,0.30304720802710705,1.0229405102935145,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,62
-1.0081302856626733,-0.10779620268918462,0.7894625908109015,-0.5097580931973997,-0.977813878020307,-0.3866735141390893,0.21190712101452006,0.6781009049372018,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,63
-0.9739563975747444,1.9770897182711753,0.23244261434175356,-0.39988025671266014,-0.19336736897357545,-0.006074581628681713,0.8228414082580475,-0.45993990385476735,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,64
0.5538965576783736,0.7679222094326329,0.8819687122820735,-0.2846369759928826,-1.3415280988354175,0.8980785314147098,3.0834470905804476,0.9145954459807467,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,65
-2.5795150454055524,1.0073176487555153,0.7175764325927466,-1.206091453631102,-1.3778633069093604,-2.4592975747027244,-0.37068783064949895,-1.1534753678552194,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,66
-0.06091904193933569,0.4983013687555,1.5512217083974844,-1.2979907233665915,-0.18629207667589195,-0.5951800680663145,-0.8132567925145353,1.1830345196430285,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,67
-2.005424205056592,0.717004562472185,0.9435682326010362,-0.7422659147245874,-0.6931077303340223,-0.44052128384591754,0.22726931071179354,0.3616535495425704,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,68
-2.048960620761193,-0.047935214439991894,0.7025174586091818,-1.8509652726102106,-0.7324836400127119,-2.4479257729970985,0.46968257887252474,-0.5483779739058309,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,69
-0.5977622818735606,-0.04980893792863508,0.7247576271423318,-1.3659119772942583,0.26832159339905215,-1.10452261299112,0.12238953783135509,0.557572051068873,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,70
-1.8777916489942694,0.28578636419136116,0.5570378837999008,-2.148083824841187,0.5936821068392133,-2.348203024422811,0.25411011647181253,-0.8245501460242375,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,71
-1.151246561554628,0.5721374306574194,0.733578164065037,-0.8972963608738086,-0.009774044443087814,-0.8760095912137256,0.16284272353720539,-1.3130021277763406,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,72
-0.9053370732715861,0.7625181860412007,1.1616102550482548,-1.6890093783815385,0.11166255544497251,-0.4478926177469435,0.16972179745132387,-0.832614022572455,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,73
-0.9090993152147441,1.4824032922007842,0.26743109320596137,-0.7566739654100517,-0.44519909245685,-0.40973621002303834,0.8811990980607101,0.7287433852262204,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,74
-0.49946351715990334,-0.281108316552164,1.6084178916267189,-1.1839275721309073,-0.15210106818165864,-0.3762086875427901,1.8510277753295539,-0.4052243768706494,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,75
0.864955139496443,0.13892183755927331,1.6599104266044797,0.6675007823218458,-3.1416518148235357,0.5211291575466332,1.4543089393039383,-0.1988438868697228,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,76
-1.0600784032201878,-0.4691955053097065,1.2239167010690735,-1.9355574322231766,-0.06435229137737283,-0.3946439383423038,-0.8311293263988421,0.012787954383118453,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,77
-0.14753615791677355,0.681056087462341,0.36675134199354614,-0.11508824953042243,-0.9543767625314549,0.6153894230027427,-0.009617165046196476,-0.26595742728536825,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,78
-1.908272189644764,1.3396615840703239,-0.08477243726876275,-0.4535583349049305,-0.42206913808315033,-0.6725011500218001,-1.262854769528153,-0.4479369449780905,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,79
-1.3478913229536142,1.281155148348164,0.6934870265201223,-1.233382846557216,-0.4940545882400876,-0.6136905205105029,1.1652994725059438,1.6379017669111586,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,80
0.40828833038447243,0.4470276199850611,1.1964876176340409,-0.1348797085748245,-1.723301837232713,-0.7981976580982285,-0.6703055519316659,-0.36983956865342554,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,81
-0.40226963200263355,1.0282274155830977,0.2061694230268818,-0.7582743617775745,-2.319895080240151,-2.1281171767203135,-0.3686771064339264,-1.571833833129743,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,82
-0.09259849427205237,0.7368094014532786,0.5836851503561064,0.22471887638267876,-1.135484070264024,0.3071216899071915,0.6134716728238979,-0.9436164109284049,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,83
0.29648508964026316,0.19032454710259417,0.7492182470938501,0.18667775667314784,-1.3316369673038453,-0.23460695291178685,-0.7048751438905091,-1.2808093549446435,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,84
-1.8357499709191512,1.4168818958891574,-0.2674138049071534,-0.6051927867612358,0.8026181986589513,0.7341479965216086,-0.7539316103892824,-2.0433386285674517,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,85
-0.6824770416968757,0.8340921406526275,0.3698348272019707,-1.0078342958150803,-1.4399178470842564,-1.0945721563471866,1.4238324269059492,-1.1990518451732102,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,86
-1.315961505570856,0.815310105720371,0.719285932396402,-0.3235801425241899,-0.2584809642674855,-0.5509471795714089,-1.4663321948815904,-1.9122097437789702,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,87
-1.8710767036755775,1.2492190633652034,0.7522615003785009,0.07957309947718408,-1.1525245275591034,-1.1881772991654385,0.04425401590821025,0.9733233704775018,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,88
-0.030842678410615828,-0.13938709412032094,1.0370654435625501,-0.4320476314335897,-2.144155290429461,-1.6417867544186777,-0.27804121535182424,0.07449439673617456,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,89
-1.1059995143878625,0.2764703869472098,0.588030248738498,-2.1273574565049267,1.6550167487392617,-0.47030533625081716,-0.1951679040596171,1.6909202163015802,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,90
-0.28177291326534976,1.4067120990773667,-0.15633111283329526,0.26774278808915547,-1.4977828404310622,0.637319854254087,-0.6785208056188614,0.6866769349230802,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,91
0.25740814993311917,-0.32340110060079835,0.9184162156218144,-0.6279288906576944,-0.5863160990031481,-0.2544551481174127,1.1592548677161079,0.3187177857563188,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,92
0.10716457228021677,1.327952501042721,0.14527313587580312,-0.6797637616485944,-0.4151104441077355,0.5313027045003412,0.3620545772299598,-0.5969324976614616,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,93
0.32654049581819566,0.9061980783864697,0.9344171401982795,-0.3235324202087257,-1.1848597651569053,0.9969283190136037,1.1025400062381097,-1.0597075997419878,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,94
-0.20302469343454546,-0.2546368055526411,1.8069902497450454,-0.20611393262426458,-1.1949152464930366,-0.723290634630599,-0.5120253916201971,-1.3186930695974595,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,95
1.1105629984490064,2.2115919796812897,0.43932440617108737,0.41652663210406465,-1.782245965308055,0.040889016375468996,0.014429229893961705,-0.8999259337842961,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,96
-0.7434716022840406,1.1752263033458057,0.16054090043955935,-0.6958446630918568,0.7056969051154072,0.33202192412331416,0.3222201960468165,0.3985453855272866,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,97
-0.034257329879568504,-0.2614391991851054,0.5829558628634437,-0.8039927277763639,-0.8574142265531937,-0.2231280629861459,0.9125079385215111,0.3581367288813574,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,98
-0.6371429343072705,-0.4437527202530331,1.6843168948626495,-0.30529883204321456,-0.717095526915088,-0.3929668359253931,-2.1817547990224715,0.035435293502880945,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,99
-1.2469790907330696,1.1017997519076121,0.523991527423002,-0.36849338053531405,-0.7060623320415425,-1.0342246227588328,1.2911516870238828,-0.630805293620696,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,100
-2.0031064004407786,0.0973900383493027,0.8585683789479814,-0.7123885077175174,-0.8897945980015584,-0.6701699380572452,-1.243090319270417,-0.11419190019595146,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,101
-0.4183754198622214,1.3616775386415456,0.26984669475678386,0.5644518505781441,-1.5732268349613752,0.0020993565599899955,-0.1743734738708722,-0.2685821080328806,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,102
0.4693505367554502,0.19580116232611372,0.9822440590146843,-0.8326869647855102,-1.7344317573374313,-1.1401315916801187,-0.520719174749165,0.6410598480326906,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,103
-0.6570362407607802,1.5450356672918273,1.56555347195882,-0.2272081534460617,-1.60622710226036,-1.27201063438496,-0.18465955536877682,-0.2183651107021971,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,104
-0.6963502729176461,1.442733051660567,0.055040797997402156,0.43609737743921745,-1.3661851815496502,-0.19755419891688558,1.2349746502501433,0.1816811625367614,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,105
-1.1386282533844645,1.000255505500127,-0.3224612324215052,-1.1297486754485129,-0.09889656112014762,-0.9159904556734219,1.2599954760882428,-0.5155338540715768,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,106
-1.2032640109492612,1.1546283740147247,0.7919917952962782,-1.869348094621595,0.03523387773423807,-0.6091725094182632,-0.7273839036227371,0.6419919326134256,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,107
-0.342812696388472,1.0609526574724697,1.0818500136577198,-0.9848106890331697,-1.226596276692344,-1.330473355236991,-0.6245997636394042,1.490638708231201,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,108
-1.1221442970982087,0.645667162760173,0.939557492636889,-1.5283722032316873,0.2381975223768981,-1.080811143275352,-1.379322493761709,-0.040288369478454295,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,109
-1.80003934231267,1.4461847963361507,0.5754259652386685,-1.0445003018341414,-0.46208341787325,-0.952021868750635,-0.029120415810761902,-0.3656925682704434,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,110
-2.528138578991099,0.7099923063819139,0.9973942519836352,-0.6916057159142465,-1.1817688980747052,-1.080105807050278,1.029882714766737,-0.0873692716622219,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,111
0.4607317543066905,0.44244434728406457,-0.04902591770879589,-0.8512881703653193,-1.3040996986159414,0.11946280228616166,-1.6355845115783019,-1.7743919373503116,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,112
-1.07129904135974,-1.1591430280131618,2.34082960641617,-1.469711053314893,-0.20706776057038367,-0.9715576030748299,0.5768961665014427,0.9233146844820873,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,113
-1.153086473083065,0.6630882886498243,0.8517738426507565,-0.9720563983405659,0.3133445353161276,-0.6169996917846812,1.0019441645459346,1.0612904823871043,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,114
-0.6254075138810139,0.590974015703968,0.65223228707073,-1.1261596684450081,-0.7328437772724457,-0.8337591433690559,-0.922794787243753,0.30343293586474224,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,115
-1.1448794660157413,1.7401798361884941,0.04741428013278508,-0.9201807657892156,-1.5202478723776314,-2.0956116157776434,-0.5732067945384028,-0.40631052866540807,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,116
-0.5224133978411705,0.9203106002366122,-0.4459850302244803,0.07381228113552403,-0.17437715069183632,0.5821646859219332,0.4201572594308499,-0.014674935400953265,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,117
-0.16623339923904096,1.6214829014420629,0.12263911460983841,0.03913643377910754,-0.5349704632806371,0.8828529518469365,1.3053341945247399,0.36317531142055604,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,118
1.1390810001292924,1.1214600762417393,0.5176680466924881,0.5673851301437688,-1.298743190540798,1.68093661789002,0.7088489852992728,-0.8872518367708402,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,119
-1.289755838040531,1.0199971694854815,0.6320904964893225,-1.363404355286368,-0.8099330979801249,-1.9548357636051932,0.68310542906681,-0.9623550360456956,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,120
-0.022862630981641888,0.5469440228622695,0.28968798923444056,-0.6556518791308139,0.09427059773031585,0.9940514700364558,-0.4913935450896508,0.8545114407257492,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,121
-0.945544127434168,1.8583464436236952,-0.13682460947457514,-1.477233165323072,-0.2839588735169233,-0.12374326694867223,-0.08859262147828631,0.11729579981027817,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,122
-0.051285223207362646,0.30651005651845964,0.5457775322296462,-0.37590211527157863,-0.8961448837291592,-0.27068095825035027,1.6257477798170223,-1.2996389459533828,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,123
0.4733457889778139,1.3544068652550223,-0.13464354698947162,-0.7097140468315515,-1.2768385899468961,-0.029085223558979866,0.009872511480719073,1.223210698608087,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,124
0.3087648950663798,0.7784941564799379,1.1059119980868548,-0.3479824533248091,-0.453688865096874,0.07243498811618226,1.1754617964476237,1.2388530791242671,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,125
-2.6429279098205063,0.6210019609541936,1.575668400116232,-1.4196696318834725,-0.3685988336453201,-1.2764248236213032,-0.06876422720202012,0.2894590407034511,0,train,-1,-1,-1,-1,-1.0,-1.0,-1.0,126
